Date,Year,Month,Price for last transaction,Maximum,Minimum,Average price,%prom,Quantity,Traffic BEST mkd,Total traffic
11.8.2015,2015,8,"250,00",,,"250,00","0,00",0,0,0
12.8.2015,2015,8,"250,00",,,"250,00","0,00",0,0,0
13.8.2015,2015,8,"250,00",,,"250,00","0,00",0,0,0
14.8.2015,2015,8,"250,00",,,"250,00","0,00",0,0,0
17.8.2015,2015,8,"250,00",,,"250,00","0,00",0,0,0
18.8.2015,2015,8,"265,00","265,00","265,00","265,00","6,00",1.467,388.755,388.755
19.8.2015,2015,8,"265,00",,,"265,00","0,00",0,0,0
20.8.2015,2015,8,"265,00",,,"265,00","0,00",0,0,0
21.8.2015,2015,8,"265,00",,,"265,00","0,00",0,0,0
24.8.2015,2015,8,"265,00",,,"265,00","0,00",0,0,0
25.8.2015,2015,8,"265,00",,,"265,00","0,00",0,0,0
26.8.2015,2015,8,"265,00",,,"265,00","0,00",0,0,0
27.8.2015,2015,8,"265,00",,,"265,00","0,00",0,0,0
31.8.2015,2015,8,"265,00",,,"265,00","0,00",0,0,0
01.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
02.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
03.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
04.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
07.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
09.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
10.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
11.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
14.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
15.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
16.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
17.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
18.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
21.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
22.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
23.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
24.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
25.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
28.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
29.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
30.9.2015,2015,9,"265,00",,,"265,00","0,00",0,0,0
01.10.2015,2015,10,"265,00",,,"265,00","0,00",0,0,0
02.10.2015,2015,10,"265,00",,,"265,00","0,00",0,0,0
05.10.2015,2015,10,"300,00","300,00","300,00","300,00","13,21",100,30.000,30.000
06.10.2015,2015,10,"300,00",,,"300,00","0,00",0,0,0
07.10.2015,2015,10,"300,00",,,"300,00","0,00",0,0,0
08.10.2015,2015,10,"300,00",,,"300,00","0,00",0,0,0
09.10.2015,2015,10,"300,00",,,"300,00","0,00",0,0,0
13.10.2015,2015,10,"300,00",,,"300,00","0,00",0,0,0
14.10.2015,2015,10,"300,00",,,"300,00","0,00",0,0,0
15.10.2015,2015,10,"300,00",,,"300,00","0,00",0,0,0
16.10.2015,2015,10,"300,00",,,"300,00","0,00",0,0,0
19.10.2015,2015,10,"300,00",,,"300,00","0,00",0,0,0
20.10.2015,2015,10,"300,00",,,"300,00","0,00",0,0,0
21.10.2015,2015,10,"300,00",,,"300,00","0,00",0,0,0
22.10.2015,2015,10,"300,00","300,00","300,00","300,00","0,00",446,133.800,133.800
26.10.2015,2015,10,"300,00",,,"300,00","0,00",0,0,0
27.10.2015,2015,10,"300,00",,,"300,00","0,00",0,0,0
28.10.2015,2015,10,"299,00","299,00","299,00","299,00","-0,33",330,98.670,98.670
29.10.2015,2015,10,"299,00",,,"299,00","0,00",0,0,0
30.10.2015,2015,10,"299,00","299,00","299,00","299,00","0,00",50,14.950,14.950
02.11.2015,2015,11,"299,00",,,"299,00","0,00",0,0,0
03.11.2015,2015,11,"299,00",,,"299,00","0,00",0,0,0
04.11.2015,2015,11,"270,00","270,00","270,00","270,00","-9,70",1.167,315.090,315.090
05.11.2015,2015,11,"290,00","290,00","290,00","290,00","7,41",100,29.000,29.000
06.11.2015,2015,11,"290,00",,,"290,00","0,00",0,0,0
09.11.2015,2015,11,"290,00",,,"290,00","0,00",0,0,0
10.11.2015,2015,11,"290,00","290,00","290,00","290,00","0,00",200,58.000,58.000
11.11.2015,2015,11,"290,00",,,"290,00","0,00",0,0,0
12.11.2015,2015,11,"290,00",,,"290,00","0,00",0,0,0
13.11.2015,2015,11,"290,00",,,"290,00","0,00",0,0,0
16.11.2015,2015,11,"290,00",,,"290,00","0,00",0,0,0
17.11.2015,2015,11,"290,00",,,"290,00","0,00",0,0,0
18.11.2015,2015,11,"290,00",,,"290,00","0,00",0,0,0
19.11.2015,2015,11,"290,00","290,00","290,00","290,00","0,00",54,15.660,15.660
20.11.2015,2015,11,"290,00",,,"290,00","0,00",0,0,0
23.11.2015,2015,11,"290,00",,,"290,00","0,00",0,0,0
24.11.2015,2015,11,"290,00",,,"290,00","0,00",0,0,0
25.11.2015,2015,11,"345,00","345,00","345,00","345,00","18,97",60,20.700,20.700
26.11.2015,2015,11,"345,00",,,"345,00","0,00",0,0,0
27.11.2015,2015,11,"345,00",,,"345,00","0,00",0,0,0
30.11.2015,2015,11,"345,00",,,"345,00","0,00",0,0,0
01.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
03.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
04.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
07.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
09.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
10.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
11.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
14.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
15.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
16.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
17.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
18.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
21.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
22.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
23.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
24.12.2015,2015,12,"345,00","345,00","345,00","345,00","0,00",10,3.450,3.450
25.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
28.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
29.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
30.12.2015,2015,12,"345,00",,,"345,00","0,00",0,0,0
04.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
05.1.2016,2016,1,"345,00","345,00","345,00","345,00","0,00",50,17.250,17.250
08.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
11.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
12.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
13.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
14.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
15.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
18.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
20.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
21.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
22.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
25.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
26.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
27.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
28.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
29.1.2016,2016,1,"345,00",,,"345,00","0,00",0,0,0
01.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
02.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
03.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
04.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
05.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
08.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
09.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
10.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
11.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
12.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
15.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
16.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
17.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
18.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
19.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
22.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
23.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
24.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
25.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
26.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
29.2.2016,2016,2,"345,00",,,"345,00","0,00",0,0,0
01.3.2016,2016,3,"345,00",,,"345,00","0,00",0,0,0
02.3.2016,2016,3,"345,00",,,"345,00","0,00",0,0,0
03.3.2016,2016,3,"345,00",,,"345,00","0,00",0,0,0
04.3.2016,2016,3,"311,00","311,00","311,00","311,00","-9,86",50,15.550,15.550
07.3.2016,2016,3,"311,00",,,"311,00","0,00",0,0,0
08.3.2016,2016,3,"311,00",,,"311,00","0,00",0,0,0
09.3.2016,2016,3,"340,00","340,00","340,00","340,00","9,32",90,30.600,30.600
10.3.2016,2016,3,"340,00",,,"340,00","0,00",0,0,0
11.3.2016,2016,3,"339,00","339,00","339,00","339,00","-0,29",41,13.899,13.899
14.3.2016,2016,3,"339,00",,,"339,00","0,00",0,0,0
15.3.2016,2016,3,"338,00","338,00","338,00","338,00","-0,29",30,10.140,10.140
16.3.2016,2016,3,"338,00",,,"338,00","0,00",0,0,0
17.3.2016,2016,3,"338,00",,,"338,00","0,00",0,0,0
18.3.2016,2016,3,"338,00",,,"338,00","0,00",0,0,0
21.3.2016,2016,3,"338,00",,,"338,00","0,00",0,0,0
22.3.2016,2016,3,"335,00","335,00","335,00","335,00","-0,89",30,10.050,10.050
23.3.2016,2016,3,"335,00",,,"335,00","0,00",0,0,0
24.3.2016,2016,3,"335,00",,,"335,00","0,00",0,0,0
25.3.2016,2016,3,"335,00",,,"335,00","0,00",0,0,0
28.3.2016,2016,3,"335,00",,,"335,00","0,00",0,0,0
29.3.2016,2016,3,"335,00",,,"335,00","0,00",0,0,0
30.3.2016,2016,3,"335,00",,,"335,00","0,00",0,0,0
31.3.2016,2016,3,"325,00","325,00","325,00","325,00","-2,99",1.115,362.375,362.375
01.4.2016,2016,4,"300,00","300,00","300,00","300,00","-7,69",1.150,345.000,345.000
04.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
05.4.2016,2016,4,"300,00","300,00","300,00","300,00","0,00",750,225.000,225.000
06.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
07.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
08.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
11.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
12.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
13.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
14.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
15.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
18.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
19.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
20.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
21.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
22.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
25.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
26.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
27.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
28.4.2016,2016,4,"300,00",,,"300,00","0,00",0,0,0
03.5.2016,2016,5,"299,00","299,00","299,00","299,00","-0,33",500,149.500,149.500
04.5.2016,2016,5,"299,00",,,"299,00","0,00",0,0,0
05.5.2016,2016,5,"300,00","300,00","300,00","300,00","0,33",70,21.000,21.000
06.5.2016,2016,5,"300,00",,,"300,00","0,00",0,0,0
09.5.2016,2016,5,"300,00",,,"300,00","0,00",0,0,0
10.5.2016,2016,5,"300,00",,,"300,00","0,00",0,0,0
11.5.2016,2016,5,"300,00",,,"300,00","0,00",0,0,0
12.5.2016,2016,5,"300,00",,,"300,00","0,00",0,0,0
13.5.2016,2016,5,"300,00",,,"300,00","0,00",0,0,0
16.5.2016,2016,5,"300,00",,,"300,00","0,00",0,0,0
17.5.2016,2016,5,"300,00",,,"300,00","0,00",0,0,0
18.5.2016,2016,5,"299,00","299,00","299,00","299,00","-0,33",200,59.800,59.800
19.5.2016,2016,5,"299,00",,,"299,00","0,00",0,0,0
20.5.2016,2016,5,"299,00",,,"299,00","0,00",0,0,0
23.5.2016,2016,5,"300,00","300,00","300,00","300,00","0,33",1.157,347.100,347.100
25.5.2016,2016,5,"300,00",,,"300,00","0,00",0,0,0
26.5.2016,2016,5,"300,00",,,"300,00","0,00",0,0,0
27.5.2016,2016,5,"300,00",,,"300,00","0,00",0,0,0
30.5.2016,2016,5,"300,00",,,"300,00","0,00",0,0,0
31.5.2016,2016,5,"301,00","301,00","301,00","301,00","0,33",110,33.110,33.110
01.6.2016,2016,6,"300,00","300,00","300,00","300,00","-0,33",350,105.000,105.000
02.6.2016,2016,6,"300,00",,,"300,00","0,00",0,0,0
03.6.2016,2016,6,"300,00","300,00","300,00","300,00","0,00",100,30.000,30.000
06.6.2016,2016,6,"300,00",,,"300,00","0,00",0,0,0
07.6.2016,2016,6,"300,00",,,"300,00","0,00",0,0,0
08.6.2016,2016,6,"300,00",,,"300,00","0,00",0,0,0
09.6.2016,2016,6,"300,00",,,"300,00","0,00",0,0,0
10.6.2016,2016,6,"300,00",,,"300,00","0,00",0,0,0
13.6.2016,2016,6,"300,00",,,"300,00","0,00",0,0,0
14.6.2016,2016,6,"300,00",,,"300,00","0,00",0,0,0
15.6.2016,2016,6,"300,00",,,"300,00","0,00",0,0,0
16.6.2016,2016,6,"300,00",,,"300,00","0,00",0,0,0
20.6.2016,2016,6,"300,00",,,"300,00","0,00",0,0,0
21.6.2016,2016,6,"300,00",,,"300,00","0,00",0,0,0
22.6.2016,2016,6,"300,00",,,"300,00","0,00",0,0,0
23.6.2016,2016,6,"300,00","300,00","280,00","297,78","-0,74",180,53.600,53.600
24.6.2016,2016,6,"300,00",,,"297,78","0,00",0,0,0
27.6.2016,2016,6,"300,00",,,"297,78","0,00",0,0,0
28.6.2016,2016,6,"300,00",,,"297,78","0,00",0,0,0
29.6.2016,2016,6,"300,00",,,"297,78","0,00",0,0,0
30.6.2016,2016,6,"300,00",,,"297,78","0,00",0,0,0
01.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
04.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
06.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
07.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
08.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
11.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
12.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
13.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
14.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
15.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
18.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
19.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
20.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
21.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
22.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
25.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
26.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
27.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
28.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
29.7.2016,2016,7,"300,00",,,"297,78","0,00",0,0,0
01.8.2016,2016,8,"300,00",,,"297,78","0,00",0,0,0
03.8.2016,2016,8,"300,00",,,"297,78","0,00",0,0,0
04.8.2016,2016,8,"300,00",,,"297,78","0,00",0,0,0
05.8.2016,2016,8,"310,00","310,00","306,00","306,80","3,03",500,153.400,153.400
08.8.2016,2016,8,"310,00","310,00","310,00","310,00","1,04",80,24.800,24.800
09.8.2016,2016,8,"310,00",,,"310,00","0,00",0,0,0
10.8.2016,2016,8,"329,00","329,00","329,00","329,00","6,13",100,32.900,32.900
11.8.2016,2016,8,"329,00",,,"329,00","0,00",0,0,0
12.8.2016,2016,8,"329,00",,,"329,00","0,00",0,0,0
15.8.2016,2016,8,"330,00","330,00","329,00","329,49","0,15",226,74.464,74.464
16.8.2016,2016,8,"330,00",,,"329,49","0,00",0,0,0
17.8.2016,2016,8,"330,00",,,"329,49","0,00",0,0,0
18.8.2016,2016,8,"330,00",,,"329,49","0,00",0,0,0
19.8.2016,2016,8,"330,00",,,"329,49","0,00",0,0,0
22.8.2016,2016,8,"330,00",,,"329,49","0,00",0,0,0
23.8.2016,2016,8,"320,00","320,00","320,00","320,00","-2,88",20,6.400,6.400
24.8.2016,2016,8,"320,00",,,"320,00","0,00",0,0,0
25.8.2016,2016,8,"350,00","350,00","350,00","350,00","9,38",35,12.250,12.250
26.8.2016,2016,8,"350,00",,,"350,00","0,00",0,0,0
29.8.2016,2016,8,"350,00",,,"350,00","0,00",0,0,0
30.8.2016,2016,8,"350,00",,,"350,00","0,00",0,0,0
31.8.2016,2016,8,"350,00",,,"350,00","0,00",0,0,0
01.9.2016,2016,9,"385,00","385,00","385,00","385,00","10,00",20,7.700,7.700
02.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
05.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
06.9.2016,2016,9,"385,00","385,00","385,00","385,00","0,00",25,9.625,9.625
07.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
09.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
12.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
13.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
14.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
15.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
16.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
19.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
20.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
21.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
22.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
23.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
26.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
27.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
28.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
29.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
30.9.2016,2016,9,"385,00",,,"385,00","0,00",0,0,0
03.10.2016,2016,10,"385,00",,,"385,00","0,00",0,0,0
04.10.2016,2016,10,"385,00",,,"385,00","0,00",0,0,0
05.10.2016,2016,10,"385,00","385,00","385,00","385,00","0,00",1.258,484.330,484.330
06.10.2016,2016,10,"400,00","400,00","400,00","400,00","3,90",196,78.400,78.400
07.10.2016,2016,10,"400,00",,,"400,00","0,00",0,0,0
10.10.2016,2016,10,"400,00",,,"400,00","0,00",0,0,0
12.10.2016,2016,10,"400,00",,,"400,00","0,00",0,0,0
13.10.2016,2016,10,"400,00",,,"400,00","0,00",0,0,0
14.10.2016,2016,10,"400,00",,,"400,00","0,00",0,0,0
17.10.2016,2016,10,"400,00",,,"400,00","0,00",0,0,0
18.10.2016,2016,10,"400,00",,,"400,00","0,00",0,0,0
19.10.2016,2016,10,"412,00","412,00","412,00","412,00","3,00",356,146.672,146.672
20.10.2016,2016,10,"412,00",,,"412,00","0,00",0,0,0
21.10.2016,2016,10,"453,00","453,00","453,00","453,00","9,95",1.500,679.500,679.500
25.10.2016,2016,10,"453,00",,,"453,00","0,00",0,0,0
26.10.2016,2016,10,"466,00","466,00","466,00","466,00","2,87",5,2.330,2.330
27.10.2016,2016,10,"466,00",,,"466,00","0,00",0,0,0
28.10.2016,2016,10,"466,00",,,"466,00","0,00",0,0,0
31.10.2016,2016,10,"481,00","481,00","481,00","481,00","3,22",160,76.960,76.960
01.11.2016,2016,11,"495,00","495,00","495,00","495,00","2,91",199,98.505,98.505
02.11.2016,2016,11,"500,00","500,00","500,00","500,00","1,01",200,100.000,100.000
03.11.2016,2016,11,"500,00",,,"500,00","0,00",0,0,0
04.11.2016,2016,11,"500,00",,,"500,00","0,00",0,0,0
07.11.2016,2016,11,"500,00",,,"500,00","0,00",0,0,0
08.11.2016,2016,11,"500,00",,,"500,00","0,00",0,0,0
09.11.2016,2016,11,"500,00","500,00","500,00","500,00","0,00",200,100.000,100.000
10.11.2016,2016,11,"500,00",,,"500,00","0,00",0,0,0
11.11.2016,2016,11,"500,00",,,"500,00","0,00",0,0,0
14.11.2016,2016,11,"550,00","550,00","550,00","550,00","10,00",100,55.000,55.000
15.11.2016,2016,11,"550,00","550,00","550,00","550,00","0,00",90,49.500,49.500
16.11.2016,2016,11,"550,00",,,"550,00","0,00",0,0,0
17.11.2016,2016,11,"550,00",,,"550,00","0,00",0,0,0
18.11.2016,2016,11,"600,00","600,00","600,00","600,00","9,09",100,60.000,60.000
21.11.2016,2016,11,"600,00",,,"600,00","0,00",0,0,0
22.11.2016,2016,11,"600,00",,,"600,00","0,00",0,0,0
23.11.2016,2016,11,"600,00",,,"600,00","0,00",0,0,0
24.11.2016,2016,11,"600,00",,,"600,00","0,00",0,0,0
25.11.2016,2016,11,"600,00",,,"600,00","0,00",0,0,0
28.11.2016,2016,11,"600,00",,,"600,00","0,00",0,0,0
29.11.2016,2016,11,"600,00",,,"600,00","0,00",0,0,0
01.12.2016,2016,12,"600,00",,,"600,00","0,00",0,0,0
02.12.2016,2016,12,"600,00",,,"600,00","0,00",0,0,0
05.12.2016,2016,12,"600,00",,,"600,00","0,00",0,0,0
06.12.2016,2016,12,"600,00",,,"600,00","0,00",0,0,0
07.12.2016,2016,12,"600,00",,,"600,00","0,00",0,0,0
09.12.2016,2016,12,"600,00",,,"600,00","0,00",0,0,0
12.12.2016,2016,12,"600,00",,,"600,00","0,00",0,0,0
13.12.2016,2016,12,"600,00",,,"600,00","0,00",0,0,0
14.12.2016,2016,12,"550,00","550,00","550,00","550,00","-8,33",40,22.000,7.986.550
15.12.2016,2016,12,"550,00","550,00","550,00","550,00","0,00",672,369.600,369.600
16.12.2016,2016,12,"550,00",,,"550,00","0,00",0,0,0
19.12.2016,2016,12,"550,00",,,"550,00","0,00",0,0,0
20.12.2016,2016,12,"550,00",,,"550,00","0,00",0,0,0
21.12.2016,2016,12,"605,00","605,00","605,00","605,00","10,00",8.428,5.098.940,5.098.940
22.12.2016,2016,12,"605,00",,,"605,00","0,00",0,0,0
23.12.2016,2016,12,"605,00",,,"605,00","0,00",0,0,0
26.12.2016,2016,12,"605,00","605,00","605,00","605,00","0,00",1.599,967.395,967.395
27.12.2016,2016,12,"605,00",,,"605,00","0,00",0,0,0
28.12.2016,2016,12,"605,00",,,"605,00","0,00",0,0,0
29.12.2016,2016,12,"665,00","665,00","665,00","665,00","9,92",50,33.250,33.250
03.1.2017,2017,1,"731,00","731,00","731,00","731,00","9,92",40,29.240,29.240
04.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
05.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
09.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
10.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
11.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
12.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
13.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
16.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
17.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
18.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
20.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
23.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
24.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
25.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
26.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
27.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
30.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
31.1.2017,2017,1,"731,00",,,"731,00","0,00",0,0,0
01.2.2017,2017,2,"731,00",,,"731,00","0,00",0,0,0
02.2.2017,2017,2,"731,00",,,"731,00","0,00",0,0,0
03.2.2017,2017,2,"731,00",,,"731,00","0,00",0,0,0
06.2.2017,2017,2,"731,00",,,"731,00","0,00",0,0,0
07.2.2017,2017,2,"731,00",,,"731,00","0,00",0,0,0
08.2.2017,2017,2,"731,00",,,"731,00","0,00",0,0,0
09.2.2017,2017,2,"731,00",,,"731,00","0,00",0,0,0
10.2.2017,2017,2,"731,00",,,"731,00","0,00",0,0,1.583.346
13.2.2017,2017,2,"731,00",,,"731,00","0,00",0,0,0
14.2.2017,2017,2,"731,00",,,"731,00","0,00",0,0,0
15.2.2017,2017,2,"731,00","731,00","731,00","731,00","0,00",40,29.240,29.240
16.2.2017,2017,2,"750,00","750,00","750,00","750,00","2,60",60,45.000,45.000
17.2.2017,2017,2,"728,00","728,00","728,00","728,00","-2,93",30,21.840,21.840
20.2.2017,2017,2,"728,00",,,"728,00","0,00",0,0,0
21.2.2017,2017,2,"728,00",,,"728,00","0,00",0,0,0
22.2.2017,2017,2,"728,00",,,"728,00","0,00",0,0,0
23.2.2017,2017,2,"728,00",,,"728,00","0,00",0,0,0
24.2.2017,2017,2,"707,00","707,00","707,00","707,00","-2,88",20,14.140,14.140
27.2.2017,2017,2,"707,00",,,"707,00","0,00",0,0,0
28.2.2017,2017,2,"707,00","707,00","707,00","707,00","0,00",30,21.210,21.210
01.3.2017,2017,3,"686,00","686,00","686,00","686,00","-2,97",490,336.140,336.140
02.3.2017,2017,3,"686,00",,,"686,00","0,00",0,0,0
03.3.2017,2017,3,"686,00",,,"686,00","0,00",0,0,0
06.3.2017,2017,3,"730,00","730,00","630,00","692,50","0,95",40,27.700,27.700
07.3.2017,2017,3,"730,00","730,00","730,00","730,00","5,42",155,113.150,113.150
08.3.2017,2017,3,"730,00",,,"730,00","0,00",0,0,0
09.3.2017,2017,3,"730,00",,,"730,00","0,00",0,0,0
10.3.2017,2017,3,"730,00",,,"730,00","0,00",0,0,0
13.3.2017,2017,3,"657,00","657,00","657,00","657,00","-10,00",15,9.855,9.855
14.3.2017,2017,3,"657,00",,,"657,00","0,00",0,0,0
15.3.2017,2017,3,"657,00",,,"657,00","0,00",0,0,0
16.3.2017,2017,3,"657,00",,,"657,00","0,00",0,0,0
